Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
820.3125,-12.4184,-32.1763,-19.3157,-11.3483,1.9644,-10.4890,-5.0197,-14.3881,0.9964,-12.5043,85.1267,-4.6339,3.3950,-21.2516,-7.4032,-23.3207
828.1250,-13.3226,-31.4695,-22.8190,-19.4270,-3.4195,-13.4217,-12.2944,-9.6952,1.0141,-0.6445,92.2505,-4.2367,-3.6493,-20.0324,-1.1089,-22.4566
835.9375,-11.1426,-22.8345,-19.7293,-16.0640,-8.3539,-9.2349,-10.7082,-11.0127,-3.6289,-4.7685,81.1160,5.3486,11.7993,-10.1441,-5.3371,-18.5751
843.7500,-12.9949,-24.0452,-18.5489,-7.7385,-7.1632,-10.1826,-9.1380,-16.9508,-8.5561,-11.9914,99.0746,2.4772,12.3359,-7.2793,-8.7275,-19.5863
851.5625,-10.8059,-25.5846,-18.1343,-11.4892,-6.6561,-14.0594,-9.7387,-10.5405,-1.3563,-3.4119,83.6003,-1.2502,-0.6945,-8.9728,-1.9229,-17.0832
859.3750,-11.5605,-24.6906,-23.1423,-21.7201,-12.9266,-15.9006,-14.0241,-8.6752,-1.5380,0.3001,87.3721,5.3789,2.8445,-11.2160,-7.3515,-20.5179
867.1875,-17.1797,-26.4917,-23.1069,-15.5762,-6.9023,-12.6699,-11.6488,-11.5990,-7.8705,-4.2206,105.0137,7.6258,10.2221,-14.5375,-21.1218,-26.5070
875.0000,-15.4665,-23.9052,-15.8077,-9.2121,4.8352,-8.8991,-5.6340,-9.8546,-5.3447,-5.3831,82.7451,1.0698,0.9203,-17.7402,-13.7077,-21.2797
882.8125,-14.0430,-20.9316,-18.4250,-14.8532,-1.9652,-11.2289,-13.1040,-16.4835,-10.7254,-7.6388,93.2400,-4.0158,-8.1945,-19.5391,2.9463,-18.0133
890.6250,-14.4342,-19.7858,-20.2002,-9.5673,-9.7962,-9.4317,-17.9322,-22.2203,-18.9490,-11.2127,102.9937,-3.1618,0.3109,-17.4959,1.8660,-19.5098
898.4375,-7.6584,-17.7818,-15.7705,-4.8317,-2.5092,0.0471,-9.5381,-16.1202,-11.1072,-11.5054,82.7065,-6.0934,6.5172,-19.8323,-9.3863,-20.1764
906.2500,-6.5984,-17.3333,-16.2401,-14.1471,4.6090,1.1393,-5.3175,-10.6517,-4.2458,-8.7760,77.5790,1.4630,3.8085,-27.5380,-15.0073,-22.4989
914.0625,-11.0554,-16.6041,-15.2942,-13.6407,6.7052,-3.6695,-5.6703,-7.3362,-11.8902,-1.3831,88.9893,-2.1889,2.5348,-16.8804,-14.2848,-19.9887
921.8750,-8.3144,-14.7031,-15.5756,-8.3243,-0.1231,-3.9039,-7.7979,-6.6293,-16.8083,1.8376,99.3797,2.3070,-2.7690,-9.0439,-21.5959,-20.1559
929.6875,-3.4077,-13.9503,-22.6381,-14.5339,-15.6361,-1.6915,-12.7443,-7.8082,-10.1175,1.0941,99.7175,2.4620,-4.6204,-20.7750,-24.8909,-25.8231
937.5000,-6.3986,-13.2720,-20.4879,-20.1182,-11.4474,-2.5268,-12.6256,-13.2544,-6.2847,-8.4784,76.4631,1.4591,1.1792,-23.2450,-11.2909,-20.9852
945.3125,-3.5853,-4.8986,-7.6835,-22.4996,16.0868,3.7597,-6.3254,-21.8043,-10.4447,-26.6902,77.9310,-12.6534,0.4987,-6.9608,-3.3719,-7.8445
953.1250,4.4429,3.4511,-4.1418,-19.8262,14.4557,8.4605,-11.9342,-22.4438,-14.6800,-26.0840,81.5160,-10.7966,4.9173,4.3261,-8.3820,-3.6009
960.9375,3.3853,4.2082,-10.3074,-6.3647,-20.1602,-2.3602,-23.7641,-20.2444,-16.5199,-14.0612,68.2035,-4.0217,19.2472,6.6563,-10.7930,-6.9950
968.7500,2.7256,6.2594,-10.5353,-12.6667,-21.1701,-5.2029,-23.0174,-23.5113,-17.1650,-19.7652,58.5115,-1.9786,19.4054,6.4883,-4.8001,-4.5259
976.5625,6.6424,11.6869,-6.4296,-32.8896,9.2285,6.4116,-18.0218,-25.3619,-17.6585,-27.2278,82.4537,-6.4609,7.2183,1.7242,-0.3273,-0.9994
984.3750,5.3962,14.4391,-2.0019,-20.7648,10.9294,4.4208,-20.3046,-23.4423,-20.2244,-21.4070,84.1139,-6.4484,10.1393,4.5543,-1.2215,0.8263
992.1875,2.9321,11.4371,-0.8492,-1.5902,-2.4001,-2.4231,-22.6728,-27.5457,-25.9400,-24.3024,74.3956,-3.5159,16.5786,14.0101,-8.0858,0.2725
1000.0000,4.0684,11.9984,-0.2352,-11.2046,6.4531,5.3746,-20.0837,-27.3713,-25.0619,-28.6815,65.2518,-8.4232,14.9389,14.0522,-9.5101,1.2059
1007.8125,-3.5957,8.4002,-6.9230,-22.7854,2.8676,-3.4494,-23.3215,-28.2496,-21.6201,-25.1226,88.8806,-8.4102,9.7886,4.0973,1.0183,-1.9913
1015.6250,-4.3362,7.7711,-5.5426,-13.7303,-7.7404,-14.6913,-20.4474,-28.3849,-16.6034,-25.4241,68.8938,-1.6232,16.8114,5.1360,10.2379,1.1242
1023.4375,0.0014,4.0635,-4.7382,-11.6506,0.5342,-4.4600,-15.0874,-29.4926,-18.6724,-30.4790,78.8754,-8.6186,14.8984,7.5102,4.4378,-0.5928
1031.2500,-2.5114,2.7377,-3.7325,-8.2166,5.5358,5.2927,-12.0501,-22.0769,-18.5868,-20.4299,68.8030,-12.2076,13.6613,3.3166,7.7751,-0.9725
